n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length,n_lines_screened,mean_chronos,median_chronos,frac_essential,frac_strongly_essential,n_lines_expression,mean_log_tpm,median_log_tpm,frac_expressed,frac_high_expressed,mechanism_class,n_strands,beta_fraction,radial_cv,beta_radial_score,central_pore_score,propeller_score
317,254,0.8012618296529969,88.60881889763779,1.3400840731807389,0.3777777777777777,0.0666666666666666,6,4,0.2244094488188976,20,7.874015748031496,Q96BM1,Q96BM1,,ANKRD9,False,317,1208.0,-0.0195990586722609,-0.0172709112170004,0.0033112582781456,0.0,1775.0,2.903086523597183,2.9780548,0.9459154929577464,0.4861971830985915,,0,0.015748031496062992,0.5,0.0,0.16057985974027875,0.0
646,379,0.586687306501548,88.07559366754616,1.3870946510723978,0.3318385650224215,0.0582959641255605,9,4,0.1715039577836411,36,9.49868073878628,Q96FN5,Q96FN5,,KIF12,False,646,1208.0,0.0208126176525786,0.022439418987211,0.0,0.0,1775.0,0.7266200413346479,0.112203695,0.2090140845070422,0.0828169014084507,,12,0.22163588390501318,0.42320746183395386,5.147399965487996,0.12889123499979144,0.6634547385896317
1072,825,0.769589552238806,87.38335757575756,1.7367087002702757,0.3058350100603622,0.0764587525150905,12,5,0.183030303030303,25,3.0303030303030303,Q96EP0,Q96EP0,,RNF31,False,1072,1208.0,-0.1811207195905895,-0.1467447233728375,0.1059602649006622,0.009933774834437,1775.0,4.623667268845071,4.652062,1.0,0.9830985915492958,,12,0.08121212121212121,0.2684233486652374,7.015064811204647,0.09910903623122307,0.6952563125380594
755,555,0.7350993377483444,94.15473873873871,1.3751141809128435,0.2941176470588235,0.0795847750865051,10,2,0.2162162162162162,32,5.7657657657657655,Q96PQ7,Q96PQ7,,KLHL5,False,755,1208.0,0.0992071184628015,0.1004676513576631,0.0008278145695364,0.0,1775.0,4.733698464477747,4.8838797,0.9723943661971832,0.8907042253521127,,27,0.25585585585585585,0.8174690008163452,5.2640403768700015,0.052837716332684755,0.2781398721968561
604,566,0.9370860927152318,93.20005300353355,1.402335090037965,0.2608695652173913,0.108695652173913,9,1,0.2120141342756183,48,8.480565371024735,Q96M94,Q96M94,,KLHL15,False,604,1208.0,0.0309948677463559,0.0357317162148622,0.0008278145695364,0.0,1775.0,2.638122456724507,2.6063948,0.984225352112676,0.3205633802816901,,29,0.2773851590106007,0.7907699942588806,5.964086148015125,0.04289669276468102,0.2558395711134947
259,196,0.7567567567567568,91.72040816326532,1.6522735868181502,0.364963503649635,0.1021897810218978,6,2,0.2091836734693877,9,4.591836734693878,Q9BSM1,Q9BSM1,,PCGF1,False,259,1208.0,-0.0383971902589167,-0.0290055552806158,0.0314569536423841,0.0016556291390728,1775.0,4.648704097802818,4.619865,1.0,0.9971830985915492,,7,0.18877551020408162,0.3224497437477112,3.673006959321824,0.18555627158553875,0.6815494768794943
522,448,0.8582375478927203,93.84151785714286,1.112582057218942,0.3593073593073593,0.0995670995670995,7,3,0.2008928571428571,34,7.5892857142857135,Q9BQ87,Q9BQ87,,TBL1Y,False,522,383.0,0.5222223317713715,0.511590010628836,0.0,0.0,1775.0,0.0617272628980281,0.0,0.0185915492957746,0.0016901408450704,,32,0.41294642857142855,0.3073807656764984,17.304634770744013,0.26747278925492607,4.6285189291686795
382,367,0.9607329842931938,95.78185286103545,1.0686150720317875,0.301775147928994,0.0710059171597633,7,2,0.2316076294277929,47,12.806539509536783,Q9BQ90,Q9BQ90,,KLHDC3,False,382,1208.0,-0.0410839053553812,-0.0334267361268885,0.0149006622516556,0.0008278145695364,1775.0,5.642024490929577,5.6415663,1.0,0.99943661971831,,27,0.4087193460490463,0.33422696590423584,13.837508802882052,0.19489641906213345,2.696880914422461
342,306,0.8947368421052632,95.69699346405228,1.029199551283502,0.3015873015873015,0.0714285714285714,4,0,0.2058823529411764,31,10.130718954248366,Q9BQA1,Q9BQA1,,WDR77,False,342,1208.0,-1.3540080351896422,-1.3262965769320143,0.9784768211920528,0.7938741721854304,1775.0,5.05376664,5.0913954,1.0,0.9938028169014084,,27,0.5098039215686274,0.3246973752975464,14.10376968798443,0.2983148266376804,4.207363609408847
285,225,0.7894736842105263,91.81746666666666,1.2599815368652345,0.4324324324324324,0.0990990990990991,9,3,0.2533333333333333,31,13.77777777777778,Q9BR09,Q9BR09,,NEURL2,False,285,1208.0,0.0213187568340208,0.0190663971788952,0.0,0.0,1775.0,1.1752898737543662,1.1024969,0.5673239436619718,0.0073239436619718,,13,0.3288888888888889,0.33492419123649597,6.6532201795474855,0.10352786664284785,0.6887936914936963
755,573,0.7589403973509934,87.77630017452007,1.9420517467658576,0.3915492957746478,0.0647887323943662,28,7,0.1867364746945898,18,3.1413612565445024,Q9BRZ2,Q9BRZ2,,TRIM56,False,755,1208.0,0.0052071507015379,0.0050139532095065,0.0016556291390728,0.0,1775.0,3.400011442663662,3.511683,0.963943661971831,0.723943661971831,,35,0.3054101221640489,0.556515097618103,11.499664560058305,0.07864459978566318,0.9043865169951598
74,39,0.527027027027027,83.12051282051281,2.8863282364655665,0.5263157894736842,0.0789473684210526,7,2,0.1025641025641025,2,5.128205128205128,Q9BS18,Q9BS18,,ANAPC13,False,74,1208.0,-0.5987989660655866,-0.5885017773800435,0.6548013245033113,0.0612582781456953,1775.0,6.486449289126761,6.494849,1.0,1.0,,0,0.0,0.5,0.0,0.47773725542343237,0.0
475,237,0.4989473684210526,93.55181434599156,1.7294553155150294,0.2949640287769784,0.0935251798561151,6,2,0.2151898734177215,12,5.063291139240507,Q9BSF8,Q9BSF8,,BTBD10,False,475,1208.0,-0.0867115228876976,-0.0814248806537241,0.009933774834437,0.0,1775.0,4.6660676232112674,4.6731043,1.0,0.992112676056338,,7,0.28270042194092826,0.15495987236499786,5.134540750989233,0.1355617415040739,0.6960472860277359
452,397,0.8783185840707964,90.90521410579343,1.6332208370449588,0.2651162790697674,0.0883720930232558,5,1,0.2090680100755667,20,5.037783375314862,Q9BSJ1,Q9BSJ1,,TRIM51,False,452,,,,,,1775.0,0.2254020556484507,0.0,0.0636619718309859,0.0366197183098591,,15,0.2216624685138539,0.393478661775589,6.828417016575443,0.12061217262097819,0.8235902119312223
669,586,0.8759342301943199,94.77858361774744,1.287045181593634,0.2707581227436823,0.1010830324909747,9,4,0.2013651877133105,32,5.460750853242321,Q9BSK4,Q9BSK4,,FEM1A,False,669,1208.0,-0.1941568736928834,-0.1829624290342491,0.0521523178807947,0.0008278145695364,1775.0,1.7553306429887323,1.7333109,0.9070422535211268,0.0157746478873239,,2,0.01877133105802048,0.5,0.0,0.15220993697413304,0.0
405,277,0.6839506172839506,85.27036101083033,1.6749444129105158,0.3410404624277456,0.0346820809248554,9,3,0.1913357400722021,9,3.2490974729241877,Q9BSL1,Q9BSL1,,UBAC1,False,405,1208.0,0.0510973113965327,0.0484509275980503,0.0008278145695364,0.0,1775.0,4.739856523774647,4.722253,1.0,0.9960563380281692,,4,0.10108303249097472,0.5,0.0,0.12492373169447468,0.0
221,85,0.3846153846153846,84.4134117647059,1.8294162563405028,0.7068965517241379,0.293103448275862,21,3,0.3411764705882353,26,30.58823529411765,Q9BT67,Q9BT67,,NDFIP1,False,221,1208.0,0.0283277178111234,0.0255828291605089,0.0,0.0,1775.0,5.537564635851831,5.6720405,0.9909859154929578,0.9752112676056338,,0,0.0,0.5,0.0,0.13895304113717588,0.0
180,76,0.4222222222222222,88.01539473684211,2.403567694383528,0.5178571428571429,0.2142857142857142,16,1,0.1842105263157894,8,10.526315789473683,Q99942,Q99942,,RNF5,False,180,1207.0,-0.1028739772349583,-0.0906426118833058,0.0066280033140016,0.0,1775.0,5.659745565366197,5.694532,0.9983098591549296,0.9971830985915492,,3,0.13157894736842105,0.5,0.0,0.053515752051831594,0.0
237,194,0.8185654008438819,96.65427835051548,1.361427172313397,0.2222222222222222,0.0833333333333333,4,0,0.190721649484536,12,6.185567010309279,Q9BTE7,Q9BTE7,,DCUN1D5,False,237,1208.0,-0.0066839394265366,-0.0042159998110484,0.0041390728476821,0.0,1775.0,6.19130520997183,6.205758,0.99943661971831,0.9983098591549296,,2,0.05154639175257732,0.5,0.0,0.2231134694492353,0.0
135,128,0.9481481481481482,95.050703125,2.772909947188488,0.375,0.0803571428571428,13,4,0.203125,12,9.375,Q9BTT4,Q9BTT4,,MED10,False,135,1208.0,-0.494014895617823,-0.4674941058491015,0.4644039735099338,0.0711920529801324,1775.0,5.888703567380281,5.873346,1.0,0.99943661971831,,0,0.0,0.5,0.0,0.1189250291069864,0.0
403,87,0.2158808933002481,89.3703448275862,2.240158537207976,0.4027777777777778,0.1388888888888889,12,2,0.160919540229885,10,11.494252873563218,Q9BUL5,Q9BUL5,,PHF23,False,403,1208.0,-0.2257638514028027,-0.2087537139738915,0.0951986754966887,0.0024834437086092,1775.0,5.09577592,5.1513395,1.0,0.9954929577464788,,2,0.06896551724137931,0.5,0.0,0.3977058653757846,0.0
548,338,0.6167883211678832,93.72899408284025,1.0168877258059927,0.3795620437956204,0.0875912408759124,6,2,0.1923076923076923,47,13.905325443786982,Q9BUR4,Q9BUR4,,WRAP53,False,548,1208.0,-0.1936727884673629,-0.189651169024804,0.0538079470198675,0.0008278145695364,1775.0,3.5315810859154926,3.5417874,0.9960563380281692,0.7628169014084507,,28,0.4556213017751479,0.3175741136074066,14.835994411770127,0.33357114845650193,4.948859694428406
470,457,0.9723404255319148,92.40919037199124,2.8936070497125126,0.369281045751634,0.0915032679738562,19,7,0.2056892778993435,14,3.063457330415755,Q9BUZ4,Q9BUZ4,,TRAF4,False,470,1208.0,-0.1831409592520696,-0.1772720489532995,0.0339403973509933,0.0008278145695364,1775.0,5.696084537802817,5.740739,1.0,0.9909859154929578,,22,0.22538293216630198,0.2660590708255768,12.921909889667088,0.4903968403255233,6.336863780863871
311,117,0.3762057877813505,82.39940170940169,2.060739174459329,0.4382022471910112,0.1123595505617977,11,3,0.1794871794871795,8,6.837606837606838,Q9BV68,Q9BV68,,RNF126,False,311,1208.0,-0.0324514274540164,-0.0265096440123507,0.0107615894039735,0.0,1775.0,4.482695984394367,4.576679,1.0,0.9538028169014084,,6,0.21367521367521367,0.08091452717781067,5.103519577119777,0.27606827233700154,1.4089198324935217
475,436,0.9178947368421052,91.77864678899084,2.3238685499715137,0.3398692810457516,0.0784313725490196,17,9,0.2041284403669724,33,7.568807339449542,Q9BVG3,Q9BVG3,,TRIM62,False,475,1208.0,-0.01005136570223,-0.0074961240144819,0.0024834437086092,0.0,1775.0,1.995359846940845,1.9120021,0.9329577464788732,0.0991549295774647,,17,0.20412844036697247,0.5036576390266418,6.208368040530655,0.09605798379627276,0.5963633166385913
1158,686,0.5924006908462867,84.03026239067056,1.5026191695818043,0.315625,0.0625,6,3,0.2201166180758017,17,2.478134110787172,Q9BVR0,Q9BVR0,,HERC2P3,False,1158,,,,,,,,,,,,9,0.06851311953352769,0.18200166523456573,6.253999923897816,0.13409005866556323,0.8385992166898861
102,51,0.5,77.84156862745098,3.0579537234492022,0.4313725490196078,0.1568627450980392,8,3,0.0588235294117647,3,5.88235294117647,Q9BW61,Q9BW61,,DDA1,False,102,1208.0,-0.365633086573668,-0.349663940624465,0.2127483443708609,0.0091059602649006,1775.0,5.285025374591549,5.341292,1.0,0.9971830985915492,,0,0.0,0.5,0.0,0.34699337263369584,0.0
469,286,0.6098081023454158,92.241993006993,4.443946434303086,0.3524904214559387,0.057471264367816,16,7,0.1188811188811188,11,3.8461538461538463,Q9BWF2,Q9BWF2,,TRAIP,False,469,1208.0,-0.8282101379703306,-0.8152641789021617,0.8170529801324503,0.2955298013245033,1775.0,3.566663061650704,3.6674495,0.9949295774647888,0.7763380281690141,,4,0.06643356643356643,0.5,0.0,0.12618534742583498,0.0
255,215,0.8431372549019608,92.0525581395349,1.6864424105145486,0.3359375,0.125,6,2,0.2186046511627907,12,5.5813953488372094,Q9BQ13,Q9BQ13,,KCTD14,False,255,1208.0,-0.0423132269055309,-0.0401701869218292,0.0016556291390728,0.0,1775.0,1.560368930768451,0.7351244,0.4670422535211267,0.2332394366197183,,7,0.22325581395348837,0.14283950626850128,5.260526603741971,0.29431224699044006,1.5482374051002876
777,405,0.5212355212355212,88.98217283950618,1.3864323567889092,0.2869955156950672,0.1121076233183856,5,2,0.2098765432098765,31,7.654320987654321,Q99728,Q99728,,BARD1,False,777,1208.0,-0.5766790941296286,-0.5614852750239157,0.5836092715231788,0.0852649006622516,1775.0,3.078569985183098,3.1284914,0.9881690140845072,0.563943661971831,,11,0.11358024691358025,0.4399525225162506,4.563045291744194,0.0483417921548488,0.22058578708665924
718,635,0.8844011142061281,92.7523307086614,0.9927019294370402,0.2526315789473684,0.0842105263157894,6,3,0.1700787401574803,15,2.3622047244094486,Q96ME1,Q96ME1,,FBXL18,False,718,1208.0,-0.1485715029000109,-0.1337811980185784,0.0298013245033112,0.0049668874172185,1775.0,2.449457234061972,2.4656925,0.976338028169014,0.2208450704225352,,20,0.17165354330708663,0.1551303267478943,14.665116112485844,0.2109793215384439,3.094036247694765
679,283,0.4167893961708395,89.88989399293287,1.2486688434538091,0.3221476510067114,0.0738255033557047,12,1,0.2332155477031802,10,3.53356890459364,Q96PX1,Q96PX1,,RNF157,False,679,1208.0,0.0295757918652717,0.022158745551924,0.0,0.0,1775.0,2.0831372215887325,1.9514722,0.6659154929577464,0.3109859154929577,,15,0.42402826855123676,0.3090178370475769,8.0850326147778,0.11743907003546994,0.9494987114859488
304,196,0.6447368421052632,90.20984693877551,1.428356715611049,0.3025210084033613,0.0924369747899159,5,2,0.2397959183673469,24,12.244897959183673,Q96MG7,Q96MG7,,NSMCE3,False,304,1208.0,-0.9487954240585458,-0.9353113550100202,0.9072847682119204,0.4105960264900662,1775.0,2.8797814449183097,2.8645527,0.9966197183098592,0.4084507042253521,,5,0.1326530612244898,0.5,0.0,0.13708816567186533,0.0
357,283,0.7927170868347339,94.03494699646645,1.140843113991484,0.3308823529411764,0.088235294117647,8,2,0.2014134275618374,15,5.30035335689046,Q96MG8,Q96MG8,,PCMTD1,False,357,1208.0,-0.114220126389205,-0.1063107606993364,0.0273178807947019,0.0,1775.0,4.33365957943662,4.319589,0.99943661971831,0.9554929577464788,,9,0.1872791519434629,0.3216531574726105,4.729967173380163,0.11376061435987829,0.5380839715457842
289,214,0.740484429065744,94.01911214953272,1.7313951111758232,0.2926829268292683,0.1382113821138211,6,2,0.2289719626168224,13,6.074766355140187,Q96MP8,Q96MP8,,KCTD7,False,289,1208.0,-0.0367709212327603,-0.0309698397688929,0.0033112582781456,0.0008278145695364,1775.0,2.7109314830704228,2.7436075,0.9735211267605632,0.384225352112676,,7,0.20093457943925233,0.13793671131134033,5.312362897736555,0.2589825492344744,1.3758092857144524
663,546,0.8235294117647058,87.50849816849816,1.5819724557479262,0.5897435897435898,0.1851851851851851,42,15,0.3241758241758242,149,27.28937728937729,Q96MT1,Q96MT1,,RNF145,False,663,383.0,0.1837750660845574,0.1869643713555719,0.0,0.0,1775.0,6.031638228478873,6.0856543,0.9988732394366198,0.992676056338028,,0,0.007326007326007326,0.5,0.0,0.05512886819564255,0.0
727,245,0.3370013755158184,88.77138775510203,1.663173164948926,0.2721518987341772,0.1075949367088607,10,3,0.1755102040816326,10,4.081632653061225,Q96MU7,Q96MU7,,YTHDC1,False,727,1208.0,-0.4806199671474834,-0.4706245352260717,0.4246688741721854,0.0149006622516556,1775.0,5.389909841070423,5.4148088,1.0,0.99943661971831,,5,0.17551020408163265,0.5,0.0,0.12690072019950036,0.0
453,413,0.911699779249448,92.33489104116222,1.3777096820649417,0.3318181818181818,0.0772727272727272,10,5,0.2179176755447942,32,7.74818401937046,Q96NS5,Q96NS5,,ASB16,False,453,1208.0,-0.1404193396812103,-0.1344260676361432,0.0132450331125827,0.0,1775.0,1.0050415100276056,0.9146242,0.4332394366197183,0.0067605633802816,,2,0.06053268765133172,0.5,0.0,0.04593058971495964,0.0
236,189,0.8008474576271186,91.56253968253968,1.8210374397073017,0.3208955223880597,0.1044776119402985,5,2,0.2169312169312169,13,6.878306878306878,Q96P09,Q96P09,,BIRC8,False,236,,,,,,1775.0,0.0007676788456338,0.0,0.0,0.0,,5,0.10052910052910052,0.5,0.0,0.05733979703790149,0.0
261,235,0.9003831417624522,95.2451489361702,1.6680632074175057,0.2857142857142857,0.0642857142857142,8,2,0.2127659574468085,21,8.936170212765958,Q96PM5,Q96PM5,,RCHY1,False,261,1208.0,-0.0025933845719195,-0.0031675166149127,0.0074503311258278,0.0,1775.0,4.930620422309859,4.972371,1.0,0.9830985915492958,,14,0.225531914893617,0.549285888671875,4.6668557233431205,0.019288342587582025,0.09001591199866002
802,617,0.7693266832917706,91.31790923824958,1.1654208715121883,0.3238636363636363,0.0795454545454545,9,3,0.2042139384116693,26,4.213938411669368,Q96PU4,Q96PU4,,UHRF2,False,802,1208.0,-0.0100061430458657,-0.0081044737030257,0.0,0.0,1775.0,4.542361116281691,4.490692,0.99943661971831,0.963943661971831,,23,0.24149108589951376,0.18657825887203217,15.836821417855715,0.18776246973913063,2.9735607022341495
975,570,0.5846153846153846,88.05305263157895,1.3228250829649526,0.311864406779661,0.111864406779661,8,1,0.2350877192982456,14,2.456140350877193,Q96PU5,Q96PU5,,NEDD4L,False,975,1208.0,0.0494462460664207,0.0536444631529263,0.0049668874172185,0.0033112582781456,1775.0,4.628389955806198,4.8079886,0.9712676056338028,0.8726760563380281,,28,0.2789473684210526,0.318578839302063,14.806212135227522,0.15371968846412867,2.276006316760976
612,546,0.8921568627450981,94.54338827838828,1.3985688621890149,0.2775800711743772,0.0676156583629893,8,2,0.1978021978021978,31,5.677655677655678,Q96Q07,Q96Q07,,BTBD9,False,612,1208.0,-0.1752222992781243,-0.1683615059748024,0.0347682119205298,0.0,1775.0,1.995973677149296,2.0038505,0.927887323943662,0.060281690140845,,17,0.2875457875457875,0.5388837456703186,5.786026882753673,0.05917064858406413,0.34236296337736566
263,232,0.8821292775665399,93.15788793103448,1.2287571826754164,0.3245614035087719,0.0701754385964912,11,2,0.2025862068965517,19,8.189655172413794,Q99619,Q99619,,SPSB2,False,263,1208.0,0.0241049709297749,0.0209213004321372,0.0,0.0,1775.0,3.0102321617802814,2.9880738,0.9954929577464788,0.4957746478873239,,13,0.33620689655172414,0.34041088819503784,6.580610887486924,0.10319758965723459,0.6791031820608059
635,525,0.8267716535433071,93.6860761904762,1.7355412956702947,0.2958801498127341,0.0898876404494382,8,5,0.2095238095238095,21,4.0,Q96Q27,Q96Q27,,ASB2,False,635,1208.0,0.1237046035113501,0.1187670258247965,0.0,0.0,1775.0,0.8276857065566199,0.20740063,0.2461971830985915,0.0794366197183098,,0,0.0,0.5,0.0,0.15485714825427102,0.0
1004,320,0.3187250996015936,83.46796875,2.133586717567176,0.3755458515283842,0.1266375545851528,10,8,0.175,10,3.125,Q96QT6,Q96QT6,,PHF12,False,1004,1208.0,-0.5603132444538808,-0.5476897888986987,0.5596026490066225,0.0877483443708609,1775.0,4.255615762929577,4.252158,0.99943661971831,0.956056338028169,,12,0.175,0.780631959438324,2.518447728339013,0.30444470155246955,0.7667280670296658
527,230,0.4364326375711575,90.72508695652172,1.579414366869646,0.3125,0.0859375,8,1,0.2,12,5.217391304347826,Q96RE7,Q96RE7,,NACC1,False,527,1208.0,-0.1547816510693599,-0.1464720181147839,0.0380794701986755,0.0,1775.0,5.065956041239437,5.1447153,1.0,0.9892957746478872,,5,0.08260869565217391,0.5,0.0,0.2421845044319048,0.0
372,256,0.6881720430107527,93.07765625,1.1912938356399536,0.238095238095238,0.1031746031746031,6,1,0.19921875,20,7.8125,Q96RU8,Q96RU8,,TRIB1,False,372,1208.0,-0.045848595230191,-0.0179726119865585,0.0256622516556291,0.0033112582781456,1775.0,3.6818968754084502,3.6045814,0.9802816901408452,0.6912676056338029,,8,0.1953125,0.4495461881160736,3.255510716319233,0.21715397192225733,0.7069470826841946
790,521,0.6594936708860759,91.06506717850289,1.4440168131330138,0.2868217054263566,0.1317829457364341,13,3,0.2207293666026871,54,10.36468330134357,Q96S15,Q96S15,,WDR24,False,790,1208.0,-0.6054475127156262,-0.5944395066118884,0.6001655629139073,0.1167218543046357,1775.0,2.654266466123944,2.6363206,0.9949295774647888,0.2704225352112676,,33,0.3512476007677543,0.5793517827987671,10.358464337456489,0.13539838107211088,1.4025193016848043
281,185,0.6583629893238434,90.06999999999998,1.1944730277663933,0.325,0.0875,6,1,0.2,11,5.9459459459459465,Q96S21,Q96S21,,RAB40C,False,281,1208.0,-0.0234677252334836,-0.02140506805942,0.0066225165562913,0.0,1775.0,3.2438190961521123,3.203635,0.99943661971831,0.6225352112676056,,6,0.22702702702702704,0.1608325093984604,4.349645947597041,0.18789000570699002,0.817255001917394
729,442,0.6063100137174211,93.66511312217192,1.4644458955721829,0.310204081632653,0.0857142857142857,12,2,0.2149321266968326,51,11.538461538461538,Q96S59,Q96S59,,RANBP9,False,729,1208.0,-0.1371998122759768,-0.1278790354855914,0.0389072847682119,0.0,1775.0,5.111817840338028,5.141171,1.0,0.9966197183098592,,13,0.17647058823529413,0.3556409478187561,6.383186740907907,0.16941997877417936,1.0814393621562406
283,207,0.7314487632508834,93.385845410628,2.0961017051751174,0.3307692307692307,0.0846153846153846,6,3,0.1690821256038647,9,4.3478260869565215,Q96SI1,Q96SI1,,KCTD15,False,283,1208.0,-0.0166898746217303,-0.0138028982880551,0.0016556291390728,0.0,1775.0,3.289761421762253,3.6996071,0.8535211267605634,0.6630985915492957,,9,0.28502415458937197,0.1577405333518982,6.564940934157573,0.1299104884760856,0.85285468357306
793,615,0.7755359394703657,89.70193495934959,1.241586667291506,0.2607449856733524,0.0544412607449856,5,2,0.2048780487804878,36,5.853658536585367,Q96T88,Q96T88,,UHRF1,False,793,74.0,-0.4702385874600805,-0.4481366358014407,0.3513513513513513,0.0405405405405405,1775.0,4.611470297010141,4.7017817,0.9949295774647888,0.9025352112676056,,22,0.25691056910569104,0.2074224203824997,14.529740424030313,0.15492943501691173,2.2510844748373997
336,240,0.7142857142857143,89.809375,1.8767747338982932,0.35,0.0611111111111111,12,4,0.2041666666666666,11,4.583333333333333,Q99496,Q99496,,RNF2,False,336,1208.0,-0.0474446439589039,-0.041082747354154,0.0082781456953642,0.0,1775.0,4.304272499149296,4.3226495,0.9971830985915492,0.9487323943661972,,8,0.16666666666666666,0.29633304476737976,4.422810935205036,0.2385361845139874,1.0550004453105497
587,238,0.4054514480408858,90.66773109243697,1.4105603056428289,0.3379310344827586,0.0689655172413793,9,1,0.1974789915966386,12,5.042016806722689,Q96BF6,Q96BF6,,NACC2,False,587,1208.0,-0.0239962295001579,-0.0192192766590932,0.0066225165562913,0.0,1775.0,2.656717450871549,2.848624,0.872112676056338,0.4416901408450704,,5,0.07983193277310924,0.5,0.0,0.19480968842439042,0.0
237,204,0.8607594936708861,90.99794117647058,1.703541807502629,0.4066666666666667,0.0866666666666666,15,4,0.2058823529411764,16,7.84313725490196,Q96A37,Q96A37,,RNF166,False,237,1208.0,0.0175105337842272,0.0134901734011543,0.0041390728476821,0.0,1775.0,3.350538379887324,3.3214953,0.99943661971831,0.6805633802816902,,5,0.09803921568627451,0.5,0.0,0.334073950945954,0.0
273,253,0.9267399267399268,94.97039525691696,1.2016607630687952,0.3809523809523809,0.0873015873015873,10,2,0.1897233201581027,13,5.138339920948617,Q96BD6,Q96BD6,,SPSB1,False,273,1208.0,-0.0162040846164169,-0.0126285289885753,0.0024834437086092,0.0,1775.0,3.092016739224789,3.2844238,0.9019718309859156,0.5926760563380282,,16,0.35177865612648224,0.37999674677848816,7.482711517836316,0.08280788988158365,0.6196275513846473
731,476,0.6511627906976745,91.56018907563023,1.3233980426363985,0.3153526970954357,0.0746887966804979,9,7,0.1827731092436974,12,2.5210084033613445,Q8NHY2,Q8NHY2,,COP1,False,731,1208.0,-0.2742867985934625,-0.2370757426636232,0.2284768211920529,0.0248344370860927,1775.0,4.783424742084507,4.780079,1.0,0.9960563380281692,,31,0.35714285714285715,0.6243173480033875,8.893783134815463,0.05633204369301229,0.5010049801466004
188,176,0.9361702127659576,91.8105681818182,1.937959785108724,0.3114754098360656,0.1147540983606557,6,3,0.2215909090909091,13,7.386363636363637,Q8NEA4,Q8NEA4,,FBXO36,False,188,1208.0,-0.1569479471614824,-0.1548771233790799,0.0149006622516556,0.0,1775.0,1.4070555558794364,1.3905797,0.6788732394366197,0.0230985915492957,,4,0.1590909090909091,0.5,0.0,0.16056123922150242,0.0
