n_residues_total,n_residues_confident,confident_fraction,mean_plddt,compactness,hp_surf_frac,arom_surf_frac,max_hp_patch,n_hp_patches_5plus,pocket_density,max_pocket_cluster,pocket_cluster_per_100res,accession,Entry,intended_gene,gene_symbol,protac_validated,Length
619,527,0.851373182552504,92.3260531309298,1.18806280820916,0.3004115226337449,0.06172839506172839,5,1,0.222011385199241,30,5.692599620493358,P43403,P43403,,ZAP70,False,619
824,481,0.5837378640776699,92.87779625779626,1.2609254012853905,0.3103448275862069,0.11206896551724138,7,2,0.25571725571725573,51,10.602910602910603,P30260,P30260,,CDC27,False,824
326,202,0.6196319018404908,94.10638613861386,1.6160735975436666,0.3656716417910448,0.12686567164179105,8,3,0.24257425742574257,24,11.881188118811881,P35226,P35226,,BMI1,False,326
344,192,0.5581395348837209,94.00703125,1.6811539259685757,0.4076923076923077,0.13846153846153847,8,4,0.234375,13,6.770833333333333,P35227,P35227,,PCGF2,False,344
595,538,0.9042016806722689,91.69204460966542,2.109872247619661,0.24778761061946902,0.035398230088495575,11,3,0.22304832713754646,41,7.6208178438661704,P35240,P35240,,NF2,False,595
574,506,0.8815331010452961,87.13464426877471,2.4615782633248027,0.3409090909090909,0.10511363636363637,24,5,0.17391304347826086,13,2.5691699604743086,P36406,P36406,,TRIM23,False,574
1863,324,0.17391304347826086,90.70787037037037,1.560762299431695,0.3096446700507614,0.07106598984771574,10,4,0.21296296296296297,14,4.320987654320987,P38398,P38398,,BRCA1,False,1863
786,501,0.6374045801526718,92.7063872255489,1.1071990515475358,0.3,0.0875,8,3,0.21756487025948104,29,5.788423153692615,P41002,P41002,,CCNF,False,786
1012,924,0.9130434782608695,92.57514069264069,1.065577974267897,0.31143552311435524,0.07542579075425791,11,2,0.20346320346320346,24,2.5974025974025974,P41226,P41226,,UBA7,False,1012
314,177,0.5636942675159236,91.7332768361582,1.4103517575255113,0.4387755102040816,0.10204081632653061,9,2,0.2598870056497175,14,7.909604519774012,P43356,P43356,,MAGEA2,False,314
314,181,0.5764331210191083,92.09502762430938,1.4024646936046055,0.4077669902912621,0.1262135922330097,8,3,0.2596685082872928,20,11.049723756906078,P43357,P43357,,MAGEA3,False,314
314,191,0.60828025477707,91.46471204188482,1.3426778549292395,0.3611111111111111,0.07407407407407407,7,3,0.23036649214659685,10,5.2356020942408374,P43360,P43360,,MAGEA6,False,314
294,282,0.9591836734693877,94.28929078014185,1.2477780314365887,0.3942307692307692,0.12980769230769232,64,2,0.24468085106382978,67,23.75886524822695,P45880,P45880,,VDAC2,False,294
603,502,0.8325041459369817,93.08627490039842,1.105696798773115,0.24152542372881355,0.11440677966101695,6,1,0.199203187250996,28,5.577689243027888,P53350,P53350,,PLK1,False,603
858,664,0.7738927738927739,90.46073795180723,1.2729108148628268,0.29393939393939394,0.03939393939393939,8,6,0.20180722891566266,13,1.957831325301205,P45974,P45974,,USP5,False,858
1132,466,0.411660777385159,86.72377682403433,1.56519349054187,0.3223684210526316,0.08552631578947369,12,5,0.2575107296137339,60,12.875536480686694,P46379,P46379,,BAG6,False,1132
1319,468,0.354814253222138,86.3115811965812,1.4465049434257624,0.2608695652173913,0.16205533596837945,4,0,0.23931623931623933,20,4.273504273504273,P46934,P46934,,NEDD4,False,1319
415,304,0.7325301204819277,95.3351644736842,1.2008485289484545,0.27631578947368424,0.10526315789473684,4,0,0.18092105263157895,18,5.921052631578947,P48730,P48730,,CSNK1D,False,415
236,188,0.7966101694915254,94.52601063829788,1.2371605547057558,0.2962962962962963,0.046296296296296294,5,1,0.21808510638297873,31,16.48936170212766,P49427,P49427,,CDC34,False,236
152,149,0.9802631578947368,94.83268456375839,1.2675392320967909,0.25,0.05952380952380952,3,0,0.2214765100671141,27,18.120805369127517,P49459,P49459,,UBE2A,False,152
126,125,0.9920634920634921,96.45048000000001,1.247297541682134,0.38961038961038963,0.07792207792207792,6,1,0.208,12,9.6,P49773,P49773,,HINT1,False,126
561,486,0.8663101604278075,94.08609053497942,1.1811543903873074,0.30158730158730157,0.11904761904761904,9,4,0.1831275720164609,22,4.526748971193416,P49902,P49902,,NT5C2,False,561
292,237,0.8116438356164384,88.96135021097048,1.7050150485086142,0.43452380952380953,0.09523809523809523,22,2,0.18143459915611815,7,2.9535864978902953,P50876,P50876,,RNF144A,False,292
712,399,0.5603932584269663,91.28817042606515,1.213693530928962,0.34951456310679613,0.08737864077669903,9,3,0.22556390977443608,24,6.015037593984962,P51617,P51617,,IRAK1,False,712
147,147,1.0,96.36897959183675,1.268442686357448,0.30864197530864196,0.08641975308641975,6,1,0.2585034013605442,21,14.285714285714285,P51668,P51668,,UBE2D1,False,147
882,541,0.6133786848072562,89.93231053604437,2.227661918185609,0.32951289398280803,0.07449856733524356,14,8,0.22920517560073936,24,4.436229205175601,P29590,P29590,,PML,False,882
305,242,0.7934426229508197,87.4622727272727,2.4270228690996984,0.5085714285714286,0.17142857142857143,20,8,0.23553719008264462,31,12.8099173553719,P28328,P28328,,PEX2,False,305
906,420,0.46357615894039733,92.00157142857144,1.2729048312011992,0.2680851063829787,0.08085106382978724,5,1,0.22857142857142856,20,4.761904761904762,P22681,P22681,,CBL,False,906
1893,826,0.4363444268357105,88.6436440677966,1.5661887923276272,0.325187969924812,0.08082706766917293,10,10,0.21307506053268765,25,3.026634382566586,P21675,P21675,,TAF1,False,1893
483,405,0.8385093167701864,92.06555555555555,1.3366403564354439,0.26063829787234044,0.06914893617021277,4,0,0.1925925925925926,31,7.654320987654321,O95522,O95522,,PRAMEF12,False,483
575,239,0.4156521739130435,88.5073640167364,2.0444486468970227,0.31137724550898205,0.07784431137724551,9,3,0.19665271966527198,20,8.368200836820083,O95628,O95628,,CNOT4,False,575
925,835,0.9027027027027027,89.82032335329342,1.1729026152301836,0.2566585956416465,0.0847457627118644,4,0,0.18083832335329342,19,2.2754491017964074,O95786,O95786,,RIGI,False,925
361,284,0.7867036011080333,92.23890845070422,1.2406387391889229,0.494949494949495,0.13131313131313133,90,1,0.33098591549295775,94,33.098591549295776,O96008,O96008,,TOMM40,False,361
543,366,0.6740331491712708,91.80622950819672,1.4873285878686235,0.2391304347826087,0.043478260869565216,5,1,0.1994535519125683,20,5.46448087431694,O96017,O96017,,CHEK2,False,543
1130,523,0.46283185840707963,92.85931166347991,1.1634925172095247,0.26848249027237353,0.07782101167315175,6,1,0.23518164435946462,44,8.413001912045889,P00519,P00519,,ABL1,False,1130
165,152,0.9212121212121213,88.71684210526317,1.503301610018427,0.3157894736842105,0.06315789473684211,6,2,0.20394736842105263,13,8.552631578947368,P05161,P05161,,ISG15,False,165
532,473,0.8890977443609023,92.9685623678647,2.8380630271834812,0.2935153583617747,0.040955631399317405,16,2,0.19661733615221988,21,4.439746300211417,P05362,P05362,,ICAM1,False,532
278,182,0.6546762589928058,89.90082417582417,1.2606386105028964,0.35106382978723405,0.10638297872340426,10,1,0.2032967032967033,11,6.043956043956044,P0C0E4,P0C0E4,,RAB40AL,False,278
286,246,0.8601398601398601,95.87813008130081,1.2163079927024762,0.3130434782608696,0.08695652173913043,6,1,0.1910569105691057,12,4.878048780487805,P0C2W1,P0C2W1,,FBXO45,False,286
685,653,0.9532846715328467,90.13384379785604,1.3379498267168528,0.1731266149870801,0.04392764857881137,3,0,0.1439509954058193,4,0.6125574272588056,P0CG48,P0CG48,,UBC,False,685
452,379,0.838495575221239,91.70641160949867,1.6667595353906897,0.2613065326633166,0.1407035175879397,6,1,0.18997361477572558,17,4.485488126649076,P0CI25,P0CI25,,TRIM49,False,452
452,374,0.827433628318584,91.71542780748663,1.6738881480434429,0.26262626262626265,0.13131313131313133,6,1,0.1925133689839572,25,6.684491978609626,P0CI26,P0CI26,,TRIM49C,False,452
641,594,0.9266770670826833,92.4325925925926,1.1685188752452995,0.21014492753623187,0.043478260869565216,4,0,0.1750841750841751,40,6.7340067340067336,P0DMV8,P0DMV8,,HSPA1A,False,641
641,585,0.9126365054602185,92.80242735042735,1.1676434583241941,0.21509433962264152,0.045283018867924525,4,0,0.17606837606837608,39,6.666666666666667,P0DMV9,P0DMV9,,HSPA1B,False,641
478,399,0.8347280334728033,91.11719298245616,1.343518236361331,0.2631578947368421,0.08947368421052632,3,0,0.18045112781954886,11,2.756892230576441,P0DUQ1,P0DUQ1,,PRAMEF15,False,478
478,397,0.8305439330543933,91.55861460957178,1.3409016258090922,0.27225130890052357,0.09424083769633508,4,0,0.17884130982367757,11,2.770780856423174,P0DUQ2,P0DUQ2,,PRAMEF9,False,478
449,322,0.7171492204899778,89.26826086956521,1.8895843646044472,0.14285714285714285,0.05142857142857143,4,0,0.15217391304347827,6,1.8633540372670807,P10909,P10909,,CLU,False,449
513,469,0.9142300194931774,92.61744136460555,2.444481587468808,0.36764705882352944,0.08529411764705883,14,9,0.21748400852878466,17,3.624733475479744,P14373,P14373,,TRIM27,False,513
1043,829,0.7948226270373921,92.21668275030157,1.674271445104656,0.27927927927927926,0.09234234234234234,8,5,0.195416164053076,24,2.8950542822677927,P15918,P15918,,RAG1,False,1043
475,449,0.9452631578947368,92.89953229398664,2.660615779064534,0.34448160535117056,0.07023411371237458,12,3,0.19599109131403117,17,3.78619153674833,P19474,P19474,,TRIM21,False,475
790,518,0.6556962025316456,89.16679536679537,1.2901027526969933,0.250936329588015,0.0898876404494382,4,0,0.16602316602316602,10,1.9305019305019304,P21580,P21580,,TNFAIP3,False,790
193,150,0.7772020725388601,97.05419999999998,1.2894461144136784,0.35294117647058826,0.058823529411764705,5,2,0.25333333333333335,27,18.0,P51965,P51965,,UBE2E1,False,193
331,326,0.9848942598187311,97.19978527607363,1.0401058546105468,0.25757575757575757,0.09848484848484848,3,0,0.21779141104294478,27,8.282208588957054,P53611,P53611,,RABGGTB,False,331
493,422,0.8559837728194726,93.57765402843603,1.4272067315695258,0.24774774774774774,0.0945945945945946,5,1,0.19194312796208532,26,6.161137440758294,O95376,O95376,,ARIH2,False,493
507,231,0.4556213017751479,86.2600432900433,1.6821223141940287,0.38235294117647056,0.1588235294117647,8,3,0.19047619047619047,6,2.5974025974025974,Q13064,Q13064,,MKRN3,False,507
1052,697,0.6625475285171103,91.44028694404591,1.2759994156989387,0.28023598820059,0.038348082595870206,8,1,0.19799139167862267,18,2.582496413199426,Q05397,Q05397,,PTK2,False,1052
673,239,0.3551263001485884,81.66535564853557,1.9903628970814056,0.24390243902439024,0.12195121951219512,4,0,0.18828451882845187,8,3.3472803347280333,Q05516,Q05516,,ZBTB16,False,673
406,229,0.5640394088669951,88.00615720524017,1.6699585864355901,0.3411764705882353,0.07058823529411765,11,3,0.1703056768558952,7,3.056768558951965,Q06587,Q06587,,RING1,False,406
578,519,0.8979238754325259,90.75556840077071,1.2042259785633311,0.3511450381679389,0.09923664122137404,9,3,0.22736030828516376,65,12.524084778420038,Q0D2K2,Q0D2K2,,KLHL30,False,578
278,185,0.6654676258992805,90.8511891891892,1.1954439876287928,0.37362637362637363,0.08791208791208792,8,2,0.21621621621621623,9,4.864864864864865,Q12829,Q12829,,RAB40B,False,278
499,373,0.7474949899799599,94.73833780160857,1.3535556855340982,0.3089887640449438,0.09550561797752809,8,3,0.18230563002680966,32,8.579088471849866,Q12834,Q12834,,CDC20,False,499
539,449,0.8330241187384044,91.1863697104677,2.3153364606634836,0.3234323432343234,0.07920792079207921,10,7,0.17817371937639198,10,2.2271714922048997,Q12899,Q12899,,TRIM26,False,539
501,471,0.9401197604790419,93.01371549893844,2.1794905397708813,0.36607142857142855,0.0625,18,6,0.1740976645435244,9,1.910828025477707,Q12933,Q12933,,TRAF2,False,501
1120,645,0.5758928571428571,82.96722480620156,2.4393906493808695,0.30699774266365687,0.07674943566591422,12,4,0.15658914728682172,15,2.3255813953488373,Q12986,Q12986,,NFX1,False,1120
620,479,0.7725806451612903,90.23720250521922,1.3379098867910149,0.31004366812227074,0.13100436681222707,7,1,0.26931106471816285,28,5.845511482254697,Q13042,Q13042,,CDC16,False,620
653,509,0.77947932618683,87.64671905697445,2.5010061251121423,0.3503184713375796,0.07961783439490445,16,8,0.18467583497053044,19,3.732809430255403,Q13049,Q13049,,TRIM32,False,653
416,285,0.6850961538461539,94.25621052631578,2.5125967289717077,0.3842364532019704,0.08374384236453201,23,5,0.14736842105263157,13,4.56140350877193,Q13077,Q13077,,TRAF1,False,416
2025,1066,0.5264197530864198,85.10232645403379,1.3845919907647346,0.2872503840245776,0.06758832565284179,9,5,0.19324577861163228,26,2.4390243902439024,P53804,P53804,,TTC3,False,2025
568,520,0.9154929577464789,92.1633846153846,1.8289030473244312,0.32620320855614976,0.0748663101604278,22,6,0.18461538461538463,11,2.1153846153846154,Q13114,Q13114,,TRAF3,False,568
982,420,0.42769857433808556,90.95799999999998,1.306850011093414,0.27586206896551724,0.10344827586206896,6,2,0.24285714285714285,50,11.904761904761903,Q13191,Q13191,,CBLB,False,982
396,365,0.9217171717171717,95.7609315068493,1.0505433445850676,0.25157232704402516,0.06918238993710692,4,0,0.1589041095890411,27,7.397260273972603,Q13216,Q13216,,ERCC8,False,396
1512,659,0.43584656084656087,87.19203338391503,1.2086460584508312,0.30333333333333334,0.07,5,2,0.2276176024279211,43,6.525037936267071,Q13233,Q13233,,MAP3K1,False,1512
835,427,0.511377245508982,88.5772131147541,2.6183142905312606,0.3498452012383901,0.08978328173374613,25,4,0.17798594847775176,12,2.810304449648712,Q13263,Q13263,,TRIM28,False,835
424,321,0.7570754716981132,95.68763239875389,1.2828720818592463,0.2709677419354839,0.12903225806451613,3,0,0.1308411214953271,10,3.115264797507788,Q13309,Q13309,,SKP2,False,424
520,422,0.8115384615384615,88.09556872037915,2.2524138212184415,0.31954887218045114,0.12030075187969924,7,4,0.19194312796208532,16,3.7914691943127963,Q13356,Q13356,,PPIL2,False,520
147,140,0.9523809523809523,96.29464285714286,1.244041374067624,0.3333333333333333,0.03571428571428571,5,2,0.19285714285714287,9,6.428571428571428,Q13404,Q13404,,UBE2V1,False,147
485,227,0.46804123711340206,86.60383259911895,1.7270245445387313,0.3619631901840491,0.17177914110429449,5,2,0.20704845814977973,8,3.524229074889868,Q13434,Q13434,,MKRN4P,False,485
144,115,0.7986111111111112,92.05721739130432,3.184862986285019,0.46153846153846156,0.057692307692307696,16,3,0.17391304347826086,15,13.043478260869565,Q13503,Q13503,,MED21,False,144
163,147,0.901840490797546,96.74598639455782,1.2547724444997093,0.23255813953488372,0.05813953488372093,3,0,0.19047619047619047,8,5.442176870748299,Q13526,Q13526,,PIN1,False,163
875,712,0.8137142857142857,90.51431179775281,1.2535464595396635,0.2714285714285714,0.08857142857142856,13,5,0.20365168539325842,24,3.3707865168539324,Q05086,Q05086,,UBE3A,False,875
297,208,0.7003367003367004,89.626875,3.0635545652160787,0.2804878048780488,0.03048780487804878,6,1,0.17307692307692307,14,6.730769230769231,Q04323,Q04323,,UBXN1,False,297
205,114,0.5560975609756098,89.59499999999998,2.487451998392629,0.4482758620689655,0.06896551724137931,21,1,0.21052631578947367,9,7.894736842105263,Q01151,Q01151,,CD83,False,205
904,644,0.7123893805309734,85.89723602484472,1.4122571758814109,0.36548223350253806,0.12944162436548223,10,8,0.2204968944099379,17,2.639751552795031,Q008S8,Q008S8,,ECT2L,False,904
806,690,0.8560794044665012,87.87713043478261,1.2359599175806484,0.2773109243697479,0.0700280112044818,8,3,0.21159420289855072,35,5.072463768115942,P55072,P55072,,VCP,False,806
322,286,0.8881987577639752,94.79853146853148,1.078514322388868,0.2867132867132867,0.0979020979020979,6,1,0.19230769230769232,37,12.937062937062937,P55735,P55735,,SEC13,False,322
925,794,0.8583783783783784,92.99061712846348,1.1507274745667342,0.3524590163934426,0.03551912568306011,13,5,0.20277078085642317,47,5.919395465994962,P57737,P57737,,CORO7,False,925
412,383,0.9296116504854369,93.50848563968668,1.1404235648508254,0.3446327683615819,0.1016949152542373,12,3,0.18276762402088773,22,5.7441253263707575,P57775,P57775,,FBXW4,False,412
1061,847,0.7983034872761545,89.26010625737898,1.3075668035532606,0.25071225071225073,0.09116809116809117,5,1,0.17237308146399055,13,1.5348288075560803,P59046,P59046,,NLRP12,False,1061
121,56,0.4628099173553719,84.78571428571429,3.759230355814711,0.44642857142857145,0.10714285714285714,7,2,0.017857142857142856,0,0.0,P60006,P60006,,ANAPC15,False,121
165,164,0.9939393939393939,94.6194512195122,1.2477452883047477,0.33695652173913043,0.05434782608695652,7,2,0.21341463414634146,25,15.24390243902439,P60604,P60604,,UBE2G2,False,165
191,178,0.9319371727748691,96.09314606741574,1.154003856873276,0.3333333333333333,0.0967741935483871,5,1,0.20786516853932585,12,6.741573033707865,P60953,P60953,,CDC42,False,191
147,147,1.0,96.37918367346937,1.269862222445038,0.3,0.0875,6,1,0.2653061224489796,21,14.285714285714285,P61077,P61077,,UBE2D3,False,147
183,158,0.8633879781420765,97.39670886075949,1.2864892735075137,0.25,0.07142857142857142,3,0,0.2088607594936709,20,12.658227848101266,P61081,P61081,,UBE2M,False,183
200,200,1.0,96.68615000000001,1.2901117960405006,0.32710280373831774,0.028037383177570093,5,1,0.21,19,9.5,P61086,P61086,,UBE2K,False,200
152,150,0.9868421052631579,96.154,1.2678381271801082,0.3793103448275862,0.05747126436781609,5,2,0.2866666666666667,43,28.666666666666668,P61088,P61088,,UBE2N,False,152
342,322,0.9415204678362573,95.55009316770186,1.0233089843294776,0.2867132867132867,0.0979020979020979,6,2,0.20186335403726707,11,3.4161490683229814,P61962,P61962,,DCAF7,False,342
170,168,0.9882352941176471,94.44928571428571,1.2399284889829985,0.2857142857142857,0.05102040816326531,6,1,0.21428571428571427,29,17.261904761904763,P62253,P62253,,UBE2G1,False,170
183,158,0.8633879781420765,96.24765822784808,1.2738702292290596,0.28888888888888886,0.05555555555555555,4,0,0.18354430379746836,13,8.227848101265822,P62256,P62256,,UBE2H,False,183
121,111,0.9173553719008265,96.07891891891894,1.2900822422931861,0.26153846153846155,0.09230769230769231,3,0,0.15315315315315314,5,4.504504504504505,P62699,P62699,,YPEL5,False,121
147,147,1.0,96.47306122448978,1.2678200317517316,0.28205128205128205,0.10256410256410256,6,1,0.272108843537415,22,14.965986394557824,P62837,P62837,,UBE2D2,False,147
108,78,0.7222222222222222,87.24410256410258,2.1934682057148307,0.45614035087719296,0.14035087719298245,9,1,0.16666666666666666,12,15.384615384615385,P62877,P62877,,RBX1,False,108
152,150,0.9868421052631579,96.22633333333334,1.2641722959922004,0.25842696629213485,0.06741573033707865,5,1,0.21333333333333335,23,15.333333333333332,P63146,P63146,,UBE2B,False,152
163,148,0.9079754601226994,92.7945945945946,1.5964232940382612,0.28431372549019607,0.058823529411764705,5,1,0.19594594594594594,13,8.783783783783784,P63208,P63208,,SKP1,False,163
154,154,1.0,95.54246753246754,1.2695931476619748,0.25,0.045454545454545456,4,0,0.18831168831168832,12,7.792207792207792,P68036,P68036,,UBE2L3,False,154
509,412,0.8094302554027505,89.92235436893205,1.3694201922574938,0.29292929292929293,0.09595959595959595,13,2,0.2087378640776699,25,6.067961165048544,P78395,P78395,,PRAME,False,509
292,271,0.928082191780822,93.76118081180812,1.1796269999797178,0.2857142857142857,0.045112781954887216,8,1,0.1881918819188192,12,4.428044280442804,Q00535,Q00535,,CDK5,False,292
474,380,0.8016877637130801,89.59263157894738,1.3776715467477028,0.2737430167597765,0.1340782122905028,7,2,0.20526315789473684,9,2.368421052631579,O95521,O95521,,PRAMEF1,False,474
564,438,0.776595744680851,89.41109589041095,2.312139001086795,0.37216828478964403,0.08414239482200647,22,7,0.1872146118721461,11,2.5114155251141552,O95361,O95361,,TRIM16,False,564
811,372,0.45869297163995065,90.87653225806451,1.5256703227278532,0.33755274261603374,0.10548523206751055,9,4,0.20698924731182797,18,4.838709677419355,Q8N5U6,Q8N5U6,,RNF10,False,811
581,167,0.2874354561101549,87.01065868263473,1.471443278816797,0.44329896907216493,0.13402061855670103,8,2,0.16766467065868262,6,3.592814371257485,O14512,O14512,,SOCS7,False,581
287,267,0.9303135888501742,93.8670786516854,1.5603922108583785,0.29333333333333333,0.04666666666666667,11,2,0.18726591760299627,29,10.861423220973784,F8VTS6,F8VTS6,,RFPL4AL1,False,287
478,399,0.8347280334728033,91.23751879699249,1.3420570963544127,0.2578947368421053,0.07894736842105263,4,0,0.18546365914786966,13,3.258145363408521,H0Y7S4,H0Y7S4,,PRAMEF26,False,478
450,360,0.8,89.48841666666667,2.558429845538456,0.3765182186234818,0.10526315789473684,16,6,0.19444444444444445,13,3.6111111111111107,I1YAP6,I1YAP6,,TRIM77,False,450
329,130,0.3951367781155015,87.01723076923076,2.307047949750661,0.5934065934065934,0.06593406593406594,25,4,0.25384615384615383,24,18.461538461538463,M0QZC1,M0QZC1,,RNF225,False,329
685,487,0.710948905109489,84.62328542094454,1.5228489054998702,0.4295774647887324,0.1443661971830986,20,6,0.24229979466119098,29,5.95482546201232,O00237,O00237,,RNF103,False,685
870,635,0.7298850574712644,89.67829921259843,1.1888206328999205,0.24925816023738873,0.09495548961424333,6,3,0.22992125984251968,70,11.023622047244094,O00308,O00308,,WWP2,False,870
557,499,0.895870736086176,91.39787575150301,1.9709166601431363,0.3267605633802817,0.08450704225352113,12,8,0.17635270541082165,14,2.80561122244489,O00463,O00463,,TRAF5,False,557
359,290,0.807799442896936,86.78455172413793,1.5579533004384924,0.5119617224880383,0.15311004784688995,29,6,0.2620689655172414,33,11.379310344827587,O00623,O00623,,PEX12,False,359
465,422,0.9075268817204301,90.12914691943128,2.4555341009363487,0.2857142857142857,0.09407665505226481,9,6,0.18009478672985782,11,2.6066350710900474,O00635,O00635,,TRIM38,False,465
179,148,0.8268156424581006,96.5727027027027,1.2752486620934496,0.3,0.07777777777777778,5,2,0.25675675675675674,22,14.864864864864865,O00762,O00762,,UBE2C,False,179
198,148,0.7474747474747475,94.27466216216216,1.2888426184626633,0.3409090909090909,0.10227272727272728,6,2,0.19594594594594594,9,6.081081081081082,O14508,O14508,,SOCS2,False,198
225,146,0.6488888888888888,83.8913698630137,1.301178247052743,0.30952380952380953,0.09523809523809523,5,2,0.19863013698630136,7,4.794520547945205,O14543,O14543,,SOCS3,False,225
211,159,0.7535545023696683,93.54452830188679,1.27174442527193,0.35051546391752575,0.10309278350515463,6,2,0.18238993710691823,6,3.7735849056603774,O15524,O15524,,SOCS1,False,211
535,141,0.2635514018691589,89.05014184397163,1.5209884874024693,0.32926829268292684,0.10975609756097561,6,2,0.15602836879432624,4,2.8368794326241136,O14544,O14544,,SOCS6,False,535
419,401,0.9570405727923628,94.26508728179552,1.3102101834230455,0.27601809954751133,0.08597285067873303,7,2,0.22942643391521197,21,5.236907730673317,O14929,O14929,,HAT1,False,419
153,152,0.9934640522875817,95.36953947368423,1.2648531726959342,0.3409090909090909,0.056818181818181816,5,3,0.23026315789473684,18,11.842105263157894,O14933,O14933,,UBE2L6,False,153
403,254,0.630272952853598,95.13421259842521,1.1758682012790114,0.2644628099173554,0.1322314049586777,5,1,0.19291338582677164,18,7.086614173228346,O14965,O14965,,AURKA,False,403
2357,383,0.16249469664828173,90.07483028720628,1.563675180404367,0.3380281690140845,0.08450704225352113,16,1,0.2454308093994778,30,7.83289817232376,O15027,O15027,,SEC16A,False,2357
823,717,0.8712029161603888,89.36140864714088,1.2206114052396084,0.3108108108108108,0.11621621621621622,17,4,0.2217573221757322,34,4.741980474198047,O15033,O15033,,AREL1,False,823
426,260,0.6103286384976526,92.61323076923078,1.2154895584734815,0.2748091603053435,0.09923664122137404,6,1,0.20384615384615384,10,3.8461538461538463,O15105,O15105,,SMAD7,False,426
490,169,0.3448979591836735,92.0112426035503,1.8815555572509766,0.30097087378640774,0.11650485436893204,6,1,0.20118343195266272,10,5.9171597633136095,O15151,O15151,,MDM4,False,490
1050,488,0.46476190476190476,89.09643442622951,2.351938359447038,0.36752136752136755,0.10541310541310542,10,9,0.18237704918032788,12,2.459016393442623,O15164,O15164,,TRIM24,False,1050
862,332,0.3851508120649652,89.99930722891567,1.7975400768858376,0.32270916334661354,0.04780876494023904,12,7,0.1566265060240964,12,3.614457831325301,O15169,O15169,,AXIN1,False,862
667,587,0.8800599700149925,91.29078364565588,2.274353840219602,0.330749354005168,0.08527131782945736,8,6,0.18739352640545145,21,3.577512776831346,O15344,O15344,,MID1,False,667
249,131,0.5261044176706827,91.01900763358779,2.227136445656943,0.5714285714285714,0.0989010989010989,20,3,0.22137404580152673,16,12.213740458015266,E7ERA6,E7ERA6,,RNF223,False,249
458,430,0.9388646288209607,92.87453488372094,1.1056683821883067,0.38571428571428573,0.09047619047619047,7,2,0.26976744186046514,51,11.86046511627907,C9JR72,C9JR72,,KBTBD13,False,458
291,269,0.9243986254295533,94.6372118959108,1.517460847321496,0.3904109589041096,0.0821917808219178,7,5,0.21561338289962825,21,7.806691449814126,C9JJ37,C9JJ37,,BTBD19,False,291
452,387,0.8561946902654868,91.39868217054264,1.6444383792133954,0.2669902912621359,0.13106796116504854,5,1,0.1937984496124031,13,3.359173126614987,C9J1S8,C9J1S8,,TRIM49D1,False,452
452,401,0.8871681415929203,90.76870324189527,2.7210076781117145,0.34814814814814815,0.1259259259259259,18,3,0.2119700748129676,18,4.488778054862843,A0A3B3IT33,A0A3B3IT33,,TRIM51G,False,452
345,128,0.3710144927536232,82.95015624999999,2.073771617768804,0.5894736842105263,0.10526315789473684,18,3,0.2109375,6,4.6875,A0A7I2V3R4,A0A7I2V3R4,,RNF228,False,345
362,341,0.9419889502762431,90.3082991202346,1.6381940009868272,0.4413145539906103,0.07981220657276995,33,4,0.24633431085043989,25,7.331378299120235,A0AVI4,A0AVI4,,TMEM129,False,362
161,148,0.9192546583850931,94.09729729729729,1.212031759676399,0.275,0.1,4,0,0.2635135135135135,24,16.216216216216218,A1L167,A1L167,,UBE2QL1,False,161
481,409,0.8503118503118503,89.89929095354523,1.3751621852927323,0.2617801047120419,0.06806282722513089,6,1,0.18581907090464547,25,6.112469437652812,A3QJZ6,A3QJZ6,,PRAMEF22,False,481
478,392,0.8200836820083682,90.43576530612243,1.340747511153323,0.2737430167597765,0.09497206703910614,4,0,0.18877551020408162,12,3.061224489795918,A3QJZ7,A3QJZ7,,PRAMEF27,False,478
446,407,0.9125560538116592,91.15186732186731,1.6080082398745141,0.2669902912621359,0.12135922330097088,7,1,0.1941031941031941,27,6.6339066339066335,A6NCK2,A6NCK2,,TRIM43B,False,446
452,389,0.8606194690265486,90.88017994858612,1.6399320978321144,0.2731707317073171,0.13170731707317074,8,1,0.18251928020565553,16,4.113110539845758,A6NDI0,A6NDI0,,TRIM49B,False,452
478,399,0.8347280334728033,91.94997493734336,1.3432311073585337,0.31100478468899523,0.07655502392344497,10,2,0.22305764411027568,42,10.526315789473683,A6NE02,A6NE02,,BTBD17,False,478
449,387,0.8619153674832962,90.65550387596902,2.6905581101050706,0.3745173745173745,0.0888030888030888,14,6,0.2041343669250646,30,7.751937984496124,A6NGJ6,A6NGJ6,,TRIM64,False,449
478,400,0.8368200836820083,91.17835,1.3458346366882323,0.25263157894736843,0.08947368421052632,3,0,0.1925,14,3.5000000000000004,A6NGN4,A6NGN4,,PRAMEF25,False,478
449,376,0.8374164810690423,90.725,2.766012660226261,0.375,0.0967741935483871,14,6,0.2074468085106383,22,5.851063829787234,A6NI03,A6NI03,,TRIM64B,False,449
190,96,0.5052631578947369,85.97322916666667,1.6442073987199006,0.373134328358209,0.07462686567164178,6,1,0.19791666666666666,9,9.375,A6NIN4,A6NIN4,,RNF227,False,190
468,417,0.8910256410256411,89.87244604316548,2.4573681527418456,0.3460207612456747,0.07958477508650519,15,9,0.17985611510791366,12,2.877697841726619,A6NK02,A6NK02,,TRIM75,False,468
